id,subject,sender,YearMonth,received_time,IsRead
9600,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202303,20230330_143950,True
9601,🎓 Ne ratez pas les dernières infos 100% concours !,Margot du Monde des grandes écoles et universités,202303,20230330_151917,True
9602,Des réductions allant jusqu’à 20% + une annulation sans frais!,hello@mail.looking4.com,202303,20230330_160158,True
9603,Faites du bien à la planète ET à votre portefeuille ,Too Good To Go,202303,20230330_161617,True
9604,"let’s work, Nathan?💿",Multi platinum producers...,202303,20230330_170021,True
9605,New release from Magben,Bandcamp,202303,20230330_170318,True
9606,New release from Magben,Bandcamp,202303,20230330_172246,True
9607,Découvrez les salaires de la Ligue 1,L'Équipe,202303,20230330_173638,True
9608,"Natha', du nouveau dans votre voisinage !",Ensembl',202303,20230330_180401,True
9609,"New release from Jahanam, who brought you Mama L'auto",Bandcamp,202303,20230330_192816,True
9610,Your attention required: you’ve reached your storage limit,no-reply@em-s.dropbox.com,202303,20230330_200125,True
9611,New release from lucavanlocke,Bandcamp,202303,20230330_200401,True
9612,🌌 Participez à ce jeu-concours intersidéral,RhinoShield,202303,20230330_213029,True
9613,Nous avons besoin de quelques informations fiscales ⚠️,Revolut,202303,20230330_215204,True
9614,UFC 287: Pereira vs Adesanya 2 - The Heat is On | Official Trailer Inside,UFC,202303,20230331_004352,True
9615,"your 20,000 samples and MIDI are waiting…",WavGrind team,202303,20230331_021641,True
9616,Votre commande de vendredi matin avec Uber Eats,Reçu Uber,202303,20230331_030809,True
9617,🎵Offre : Craquez pour le son Martin ! ,Woodbrass,202303,20230331_040157,True
9618,Votre commande de vendredi matin avec Uber Eats,Reçu Uber,202303,20230331_040810,True
9619,"New release from Rewasted, who brought you Keep the Club Jumping",Bandcamp,202303,20230331_081444,True
9620,WOODBRASS : Le prix le plus bas du marché ! 💥,Woodbrass,202303,20230331_084001,True
9621,Repartez du bon pied avec un bon de réduction de 20 $,Binance,202303,20230331_084040,True
9622,J-2 pour Jennifer Cardini,La Folie Douce Les Arcs,202303,20230331_091732,True
9623,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202303,20230331_105247,True
9624,CAPGEMINI - Nouvelle opportunité de carrière à saisir,Malika Dounane,202303,20230331_105427,True
9625,New release from Expel Your Demons,Bandcamp,202303,20230331_120909,True
9626,Synthèse hebdomadaire,Linxo,202303,20230331_125845,True
9627,"Nouveautés et fidélité au programme, Nathan !",McDonald's France,202303,20230331_145130,True
9628,Notre plus gros projet de 2023.,ASPHALTE Homme,202303,20230331_150222,True
9629,ECC Repas,Gestion Paris Cheer,202303,20230331_151545,False
9630,Agence Principale Rueil-Malmaison,Laurence d'Agence Principale Rueil-Malmaison,202303,20230331_162437,True
9631,"New release from COUP, who brought you 5 Years of COUP | Part I",Bandcamp,202303,20230331_162511,True
9632,Les CG et frais de vos Cryptos vont changer 📝,Revolut,202303,20230331_170422,True
9633,"sorry, Nathan♥",Luke ‘sorry’ @ WavGrind,202303,20230331_172303,True
9634,"New release from Crazed Behaviour, who brought you VERBAL WARNING",Bandcamp,202303,20230331_174819,True
9635,Bienvenue sur la planète Marsatac 😏🚀,SHOTGUN,202303,20230331_185232,True
9636,Rien à payer pour te lancer 🔥,Fitness Park Nanterre - Les Champs Pierreux,202303,20230331_194124,True
9637,Expires soon: special deal on the 2-year plan,The NordVPN team,202303,20230331_195501,True
9638,NOUVEAU : Bracelet tressé Apple Watch ⌚️,RhinoShield,202303,20230331_201036,True
9639,👩🏻‍🌾 NEW Launchpool : RDNT,Binance,202303,20230331_215911,True
9640,collab?,Drake’s producer,202303,20230331_234247,True
9641,"Après Dinstr, Mapstr lance Datestr ! 🔥","Carla, Mapstr",202304,20230401_022508,True
9642,🎹 XP2 : le piano à petit prix !!,Woodbrass,202304,20230401_060138,True
9643,Nouvelle connexion à Instagram depuis Chrome sur Windows,Instagram,202304,20230401_070251,True
9644,Des billets à partir de 25 € + valise cabine gratuite ? ,Transavia,202304,20230401_071123,True
9645,Comment une secte a infiltré Google,Cafeyn,202304,20230401_080443,True
9646,De nouveaux chinos à l’élégance naturelle,Levi’s®,202304,20230401_081853,True
9647,BlurredMovement recommends another download for you,Hypeddit,202304,20230401_084117,True
9648,Merci !,Bandcamp / oxytocin,202304,20230401_084337,True
9649,Merci !,Bandcamp / Trash Tunes,202304,20230401_084343,True
9650,Merci !,Bandcamp / Tx Records,202304,20230401_084346,True
9651,Merci !,Bandcamp / Casual Gabberz,202304,20230401_084350,True
9652,Merci !,Bandcamp / Hot Meal Records,202304,20230401_084353,True
9653,Merci !,Bandcamp / RAW,202304,20230401_084358,True
9654,Merci !,Bandcamp / Insurgent Records,202304,20230401_084402,True
9655,Merci !,Bandcamp / Finnbarr,202304,20230401_084406,True
9656,Merci !,Bandcamp / Syte Records,202304,20230401_084409,True
9657,Merci !,Bandcamp / Sizem,202304,20230401_084413,True
9658,"Nathan, Here is your order receipt",Beatport,202304,20230401_084419,True
9659,Nos jeans iconiques,BonneGueule,202304,20230401_090308,True
9660,New release from ЗБАЗУТ,Bandcamp,202304,20230401_093203,True
9661,Confirmez facilement avec un(e) “Autorisation à usage unique pour le compte Samsung” !,Compte Samsung,202304,20230401_094019,False
9662,🌳 Partie de Campagne 🌳,LE BHV MARAIS,202304,20230401_100059,True
9663,😎 DEAL DÉBILE : prix imbattable sur le looper DIGITECH !,Woodbrass,202304,20230401_100208,True
9664,"Monsieur Bibrac, ensemble contre la fraude",SG,202304,20230401_100250,True
9665,Newsletter | Les bons plans pour réparer son vélo gratuitement,Vélib' Métropole,202304,20230401_100628,True
9666,Vous disposez de nouveaux documents,LCL INFO,202304,20230401_104030,True
9667,Booyakasha! You just made something awesome happen.,Bandcamp,202304,20230401_104151,True
9668,Booyakasha! You just made something awesome happen.,Bandcamp,202304,20230401_104219,True
9669,"🎁 En avril, -30% tous les 5 trajets",Uber,202304,20230401_113539,True
9670,"Votre commande Amazon.fr de ""COSTWAY Hamac Support C...""",Amazon.fr,202304,20230401_123448,False
9671,Synthèse mensuelle,Linxo,202304,20230401_125331,True
9672,Struggling to start or finish tracks?,Luke @ WavGrind,202304,20230401_153902,False
9673,How to Recreate the Motown Sound,Universal Audio,202304,20230401_160004,True
9674,Maintenant disponible sur Prime Video,Prime Video,202304,20230401_162203,True
9675,⚡️ FLASH SALE ⚡️ Don’t Miss Out on 40% OFF,UFC,202304,20230401_162822,True
9676,Take Two! How to Recreate the Motown Sound,Universal Audio,202304,20230401_174257,True
9677,"Natha', du nouveau dans votre voisinage !",Ensembl',202304,20230401_175207,True
9678,"New release from ЗБАЗУТ, who brought you If U Ride N My Truck (DJ Bazootka Remake)",Bandcamp,202304,20230401_182413,True
9679,Yeti Out x AIAIAI TMA-2 collaboration,AIAIAI,202304,20230401_230220,True
9680,Treat yourself. Try 5 of these.,Tumblr,202304,20230402_025501,True
9681,Tradez maintenant pour recevoir votre récompense exclusive,Binance,202304,20230402_041617,True
9682,Des réductions allant jusqu’à 20% + une annulation sans frais!,hello@mail.looking4.com,202304,20230402_080104,True
9683,Dernière chance pour être livré en mai pour 5 produits,ASPHALTE Homme,202304,20230402_100210,True
9684,Ce dimanche : vivez la Ligue 1 Uber Eats sur Prime Video,Prime Video,202304,20230402_101329,True
9685,"n.bibrac, est ce que tu veux recevoir 10€, afin de profiter d'une réduction sur ta prochaine commande Copees?",Copees,202304,20230402_124344,True
9686,Nouvelle annonce PreSonus AudioBox USB 96,Notifications Audiofanzine,202304,20230402_153209,True
9687,New release from Finnbarr,Bandcamp,202304,20230402_161254,True
9688,"Votre voyage Lyon Part Dieu - Paris Gare De Lyon, aller le dimanche 21 mai 2023",SNCF Connect,202304,20230402_233301,False
9689,Confirmation de souscription de l’assurance – Allianz Travel,confirmation.assurance@allianz-travel.fr,202304,20230402_233306,True
9690,"help, they’re going to delete me!🗑️","20,000 samples and MIDI",202304,20230403_004035,True
9691,Confirmation de votre rdv vendredi 07 avril 2023 à 13:15 | Les Belles Barbes,Mon RDV,202304,20230403_035632,True
9692,Nouveaux recensements : direction le Sud !,Filae.com - Magazine,202304,20230403_084841,True
9693,«The Week» by François Bloch,payoff,202304,20230403_090536,True
9694,Votre commande Amazon.fr de « COSTWAY Hamac Support C... » a été expédiée.,Amazon.fr,202304,20230403_102422,True
9695,Trois marchés à surveiller cette semaine,XTB FRANCE,202304,20230403_102905,True
9696,Bibrac Nathan,Piscine A.Sevestre,202304,20230403_105413,True
9697,Si on vous dit...,Transavia,202304,20230403_112440,True
9698,Vous avez de nouvelles alertes,Filae.com,202304,20230403_112822,True
9699,"becoolbibrac, vous nous avez manqué",Twitch,202304,20230403_120057,True
9700,Best price you’ll get on a 2-year plan,The NordVPN team,202304,20230403_135846,True
9701,Rien à payer pour te lancer 🔥,Fitness Park Nanterre - Les Champs Pierreux,202304,20230403_143215,True
9702,⏰ your producer bundle is gone in a few hours! (last chance),Luke @ WG,202304,20230403_145033,True
9703,Le pétrole reviendra-t-il à 100 $ le baril ?,XTB FRANCE,202304,20230403_164621,True
9704,«The Week» – Produkt in Zeichnung by François Bloch,payoff,202304,20230403_183308,True
9705,Dans le vestiaire de Nico Mathieux,BonneGueule,202304,20230403_200037,True
9706,"Nathan, check out this week's featured posts from Boeing, Google, and Mercedes-Benz AG",The LinkedIn Team,202304,20230403_221743,True
9707,"want 15GB+ of melodies, live vocals, drum samples, drum loops, MIDI, and more?",your sample library,202304,20230403_225438,True
9708,Des hauts légers qui ont du style,Levi’s®,202304,20230404_040417,True
9709,Notre Maillot se lance dans le grand Bain,ASPHALTE Homme,202304,20230404_100119,True
9710,Opportunité Synechron !,Zineb Abounayme,202304,20230404_110835,False
9711,"New release from Absis, who brought you Minerva EP [ABS3]",Bandcamp,202304,20230404_120642,True
9712,🏄 Youpi ! une vague de réduction !,Emma de Bolt,202304,20230404_121344,True
9713,New release from The Meaning Of Rave,Bandcamp,202304,20230404_144644,True
9714,Vous disposez de nouveaux documents,LCL INFO,202304,20230404_163001,True
9715,New release from umbraid,Bandcamp,202304,20230404_163403,True
9716,Les prochaines étapes avant le tirage au sort,Paris 2024 Tickets,202304,20230404_165800,True
9717,🚗 Passez votre contrôle technique en mode détente,Midas,202304,20230404_175229,True
9718,"Natha', du nouveau dans votre voisinage !",Ensembl',202304,20230404_180001,True
9719,L&A Finance - Confirmation de rendez-vous,Vianney Papineau,202304,20230404_184139,True
9720,"Want ""secret weapon"" compression? Here it is…",Universal Audio,202304,20230404_210002,True
9721,New Course: Intro to Python in Power BI,DataCamp Insights,202304,20230404_220347,True
9722,It's here! Your order from LadyandSaint has been delivered.,noreply@mail.etsy.com,202304,20230405_025708,True
9723,"🌍 Votre récapitulatif de mars, Nathan",Google Maps Timeline,202304,20230405_041748,True
9724,⚡ Jusqu'à 20% remboursés sur TOUT le site,Rakuten,202304,20230405_091622,True
9725,"New release from INSANE INDUSTRY, who brought you King Of The Party",Bandcamp,202304,20230405_110359,True
9726,Maxi week-end : 3 jours de fête 🐰🔥,GLAZART,202304,20230405_123258,True
9727,New from Rave Alert: Neorave Zipper Hoodie,Bandcamp,202304,20230405_123325,True
9728,New release from benuebermensch,Bandcamp,202304,20230405_130221,True
9729,🎹✨ NEW OSMOSE DEMO VIDEO!,Sanjay C,202304,20230405_145910,True
9730,Votre course Taxi à moitié prix🚕,Uber,202304,20230405_160337,False
9731,"New release from Maison Close, who brought you Lacchesi, Krl Mx - Tristesse Vitesse",Bandcamp,202304,20230405_161437,True
9732,"New release from Maison Close, who brought you Lacchesi, Krl Mx - Tristesse Vitesse",Bandcamp,202304,20230405_161536,True
9733,"Natha', du nouveau dans votre voisinage !",Ensembl',202304,20230405_175741,True
9734,New items from Rave Alert,Bandcamp,202304,20230405_185552,True
9735,Notre nouveau mac : un classique revisité,BonneGueule,202304,20230405_190432,True
9736,Les indispensables d'un bon brunch🧁🥐,Too Good To Go,202304,20230405_191036,True
9737,Championship Rematch + Heated Grudge Match | Countdown to UFC 287,UFC,202304,20230405_234758,True
9738,Votre abonnement PowerDirector - Montage Vidéo sera renouvelé le 6 mai 2023,Google Play,202304,20230406_010511,True
9739,"New release from Jahanam, who brought you Mama L'auto",Bandcamp,202304,20230406_012155,True
9740,Et la ville où il fait le plus bon vivre est... 🏆,Chilowé,202304,20230406_080150,True
9741,Pourquoi et comment mettre son arbre sur Filae !,Filae.com - Magazine,202304,20230406_084757,True
9742,C'est le printemps chez First Stop ! 🌼,First Stop Boulogne Bill.,202304,20230406_090625,True
9743,Re: Badge accès parking en panne,Olivier Boutoille Blois,202304,20230406_091823,False
9744,Ouverture de la plateforme pour vous faire rembourser,Île-de-France Mobilités,202304,20230406_095518,True
9745,L'offre que vous attendiez !,UGC,202304,20230406_111157,True
9746,Découvrez trois manières de créer des applications modernes,Amazon Web Services,202304,20230406_114630,True
9747,Retour en vidéos sur la 102e victoire en Clásico des Merengues,L'Équipe,202304,20230406_123223,True
9748,Nouveauté concernant nos conditions et frais ⚠️,Revolut,202304,20230406_131226,True
9749,🎥 8 managers dans l’œil de la caméra,Margot du Monde des grandes écoles et universités,202304,20230406_141419,True
9750,Re: Badge accès parking en panne,Olivier Boutoille Blois,202304,20230406_150618,False
9751,"Monsieur BIBRAC, vous avez des idées, des envies, des projets ?",Service Client SOFINCO,202304,20230406_152036,True
9752,↘️ Les baisses de prix de la semaine en Informatique  et Décoration,leboncoin,202304,20230406_152601,True
9753,Des réductions allant jusqu’à 20% + une annulation sans frais!,hello@mail.looking4.com,202304,20230406_160115,True
9754,Limited Edition City Merch — 40% off ,BOILER ROOM,202304,20230406_170420,True
9755,"Natha', du nouveau dans votre voisinage !",Ensembl',202304,20230406_175341,True
9756,Un nouveau pack pour une nouvelle vie !,Cityscoot,202304,20230406_182903,True
9757,"New release from RAW, who brought you RAW Summer Hits II",Bandcamp,202304,20230406_183109,True
9758,📣 Le mac GLENCOE est disponible,BonneGueule,202304,20230406_191949,True
9759,See YOUR NAME in the Octagon!,UFC,202304,20230406_195248,True
9760,"New release from Rave Alert, who brought you PUSH UP EP",Bandcamp,202304,20230406_205812,True
9761,Votre paiement de 12.42€ ,Cityscoot,202304,20230406_224520,True
9762,[Important] Associez votre compte Cityscoot au smartphone utilisé à l'instant,Cityscoot,202304,20230407_034335,True
9763,Réinitialisation de votre mot de passe le 2023-04-07 03:44,Cityscoot,202304,20230407_034449,False
9764,Réinitialisation de votre mot de passe le 2023-04-07 03:44,Cityscoot,202304,20230407_034449,False
9765,🔥 Offre limitée ! 60 jours gratuits 🎶,Woodbrass,202304,20230407_060136,True
9766,Votre course de vendredi matin en Uber,Reçu Uber,202304,20230407_062616,True
9767,New release from trym,Bandcamp,202304,20230407_074053,True
9768,"Désactivation de votre alerte
",Jinka,202304,20230407_074429,True
9769,✨ Save the date : Dream Nation fête ses 10 ans sur un nouveau site !,Dream Nation,202304,20230407_082625,True
9770,Repartez du bon pied avec un bon de réduction de 20 $,Binance,202304,20230407_083845,True
9771,New message from INSANE INDUSTRY,Bandcamp,202304,20230407_092435,True
9772,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202304,20230407_100117,True
9773,"Flash SALE! Pendant 8 heures, des centaines de nouveaux motifs🚀",Aloha from Deer,202304,20230407_100441,True
